english,hinglish,hinglish_dev,pred_hinglish_dev,pred_hinglish
@AbbtakkE @ShkhRasheed good for pakistani team .. play good by looking at gro and buzug?,@AbbtakkE @ShkhRasheed good for Pakistani Team .. gro aur buzug ko daikh kar hi accha khail lain ?????,@अब्बतक्के @शखरशीद गुड फोर पाकिस्तानी टीम .. ग्रो और बुजुग को दैख कर ही अच्छ खैल लैन ?????,@AbbtakkE @ShkhRasheed पाकिस्तानी टीम के लिए अच्छा. ग्रो और बुजग देखकर अच्छा खेलो?,@abbtakke @shkhrasheed pakistani team key lie achcha. grow our bujag dekhkar achcha khelo?
 Tumhe Mere Jaisi Ladki Nahi Milegi . . . . . Boy ,Brilliant Answer By Boy Friend on Break Up â€¦ . Girl ,ब्रिलियंट एंसवर बी बॉय फ्रेंड ओन ब्रेक उप â€¦ . गर्ल,तुमसे मेरे जैसी लड़की नहीं मिलेगी..................................................................................................................................................................................................,tumse mere jaisi ladki nahin milegi..................................................................................................................................................................................................
"the head hair that is falling, and a cleric's 10 lakh is being cut down. dear mandates are having a strange effect on hair.","Jo baal sar ka
Idhar jhad raha hai
Woh maul-vi ka
dus lakh kat raha hai...

Jaaneja baalon pe
fatwa ka
Ajab sa asar
Ho raha hai,,","जो बाल सर का
इधर झड़ रहा है
वोह मौल-वी का
डस लाख कट रहा है...

जानेजा बालों पे
फतवा का
अजब सा असर
हो रहा है,,","सिर के बाल जो गिर रहे हैं, और एक मौलवी के 10 लाख काट दिए जा रहे हैं. प्यारे जनादेश बालों पर अजीब असर डाल रहे हैं।","sir key ball zoo gir rahe hain, our ack maulvi key 10 lakh kaat die jaa rahe hain. pyaare janadesh baalon per ajib assar daal rahe hain."
"@Hathwala thakur yes, after seeing the display picture, the news of four people dead has come.","@HathwalaThakur Haan, DP ko deh kar chaar logon ki maut ki khabar aa chuki hai.","@हथवालाठाकुर हाँ, डीपी को देह कर चार लोगों की मौत की खबर आ चुकी है।","@Hathwala ठाकुर हाँ, डिस्प्ले पिक्चर देखने के बाद चार लोगों के मरने की खबर आई है।","@hathwala thakur haan, display picture dekhane key baad chaar logon key marane key khabar aayi hai."
"Ashu, it is enough.",Ashu yar bs kro. . .,आशु यार बीएस करो. . ।,"आशु, काफी है।","ashu, kaafee hai."
@tweeting_pal aunty i feel feared in sleeping alone should i sleep with you ,@tweeting_pal Aunty mujhe akele darr lagta hai.. Aaj mein aapke saath so jau ?,@ट्वीटिंग_पाल आंटी मुझे अकेले दर्र लगता है.. आज में आपके साथ सो जाउ ?,@tweeting_pal आंटी मुझे अकेले सोने में डर लगता है क्या मुझे आपके साथ सोना चाहिए,@tweeting_pal aunty mujhe akele sone main darr lagata hai kya mujhe aapke saath sona chaahiye
retweet @Challa_SRKian : @iamsrk_vraj @Sarcastic_Raj @NextToSRK @SRKFanship @iamsrk what irfan is doing in vraj's account ?,RT @Challa_SRKian : @iamsrk_vraj @Sarcastic_Raj @NextToSRK @SRKFanship @iamsrk Irfan vraj ke account mein kya kar raha hai ?,आरटी @चल्ला_सर्कियन : @आईएमएसआरके_व्रज @सरकास्टिक_राज @नेक्स्टटोसर्क @सर्कफनशिप @आईएमएसआरके इरफान व्रज के अकाउंट में क्या कर रहा है ?,रीट्वीट @Challa_SRKian: @iamsrk_vraj @Sarcastic_Raj @NextToSRK @SRKFanship @iamsrk वराज के अकाउंट में इरफान क्या कर रहा है?,retweet @challa_srkian: @iamsrk_vraj @sarcastic_raj @nexttosrk @srkfanship @iamsrk varaj key account main irrfan kya cur rahaa hai?
"@YearOfRat ""whose shop, their procedure."" @GappistanRadio @akshaykanitkar","@YearOfRat ""jiski dukaan jaise chal jaaye"" @GappistanRadio @akshaykanitkar","@यीयरोफ्रैट ""जिसकी दुकान जैसे चल जाए"" @गप्पिस्तानरेडियो @अक्षयकानितकार","@YearOfRat ""किसकी दुकान, उनकी प्रक्रिया"". @GappistanRadio @akshaykanitkar","@yearofrat ""kisaki dukaan, unaki prakriya"". @gappistanradio @akshaykanitkar"
as usual. . . used half a brick for a wide ball. . .,as usual ... wide ball k lie adha eint use kiya hi ...,एएस यूजुअल ... वाइड बाल के लिए आधा ईंट उसे किया ही ...,हमेशा की तरह... चौड़ी गेंद के लिए आधी ईंट का इस्तेमाल किया...,hamesha key tarah... chaudi gend key lie aadhi int kaa istemal kiya...
salman brother i am your big fan. i am from pakistan. please please please please reply me one time. please i am waiting.,salman bhai am ur big fan.... am from paaaakkkiiissstan.... plzzz plzzzzz plzz plzzzz rply me one time..... plzzzzz waiting,सलमान भाई एएम उर बिग फैन.... एएम फ्रॉम पाआक्कीइसिस्स्तान.... प्लेज प्ल्ज़ज़ पीएलएज़ प्लेज र्प्लाई मे ओने टाइम..... प्ल्ज़ज़ वेटिंग,सलमान भाई आई एम योर बिग फैन. आई एम फ्रॉम पाकिस्तान............................................................................................................................................................................................,salman bhaai aayi aim yore big phain. aayi aim from pakistan............................................................................................................................................................................................
this crowd has come from money ..,ye peso se ai bhidddd hy .  .,ये पेसो से एआई भिड्ड ही .  ।,ये भीड़ पैसे से आई है..,yeye bheed paise say aayi hai..
guddu is coming after a month. . did nothing for the world cup. . . . . . unworthy . . .,guddu ek mahine baad aa rha hai .  . world cup ke liye kuch nahi kiya .  .  .  .  .  . nalayak .  .  .,गुड्डू एक महीने बाद आ रहा है .  . वर्ल्ड कप के लिए कुच नही किया .  .  .  .  .  . नालायक .  .  ।,गुड्डू एक महीने के बाद आ रहा है.. वर्ल्ड कप के लिए कुछ नहीं किया...... अनवर्थी.....,guddu ack maheene key baad aa rahaa hai.. world cup key lie kuchha nahin kiya...... anwarthi.....
"daily daily under eyes, spects number gets increasing","Roz roz aankhon tale, chashme ka number badhta chale.","रोज रोज आंखों तले, चश्मे का नंबर बढ़ता चले।","रोज आँखों के नीचे, चश्मे की संख्या बढ़ती जाती है","rose aankho key niche, chasme key sankhya badhati jaati hai"
"hahaha it is difficult to excel in school like this big brother, we all were amazing performers in contra and mario :)","hahaha aise school mein top karna mushkil hota bhai ,  hum sab fadoo performer the contra aur mario ke :)","हाहाहा एआईएसई स्कूल में टॉप करना मुश्किल होता भाई ,  हम सब फादू परफॉर्मर थे कॉन्ट्रा और मारियो के :)","हाहाहा इस बिग ब्रदर की तरह स्कूल में एक्सेल करना मुश्किल है, कॉन्ट्रा और मारियो में हम सब कमाल के परफॉर्मर थेः)","hahaha iss big brother key tarah school main axel karna mushkil hai, contra our mario main humm sub kamal key performer theh)"
