english,hinglish,hinglish_dev,pred_hinglish_dev,pred_hinglish
this is what happens when intelligence sheds along with the hair on the head pic.twitter.com/jKiVvItE9B,Yahi hota hai jab sir se bal ke sath-sath akal bhi chali jaye.pic.twitter.com/jKiVvItE9B,यही होता है जब सिर से बाल के साथ-साथ अकाल भी चली जाए.पिक.ट्विटर.कॉम/जेकेआईवीवाइट९बी,ऐसा तब होता है जब बुद्धि सिर पर बालों के साथ बहती है pic.twitter.com/jKiVvItE9B,aisaa tab hota hai jab buddhi sir per baalon key saath bahati hai pic.twitter.com/jkivvite9b
you did not pay me back my love https: //twitter.com/anandvasu/status/846617515295830022,Acha sila diya tune mere pyaar kahttps://twitter.com/anandvasu/status/846617515295830022 …,अचा सिला दिया ट्यून मेरे प्यार कहत्प्स://ट्विटर.कॉम/आनंदवासु/स्टेटस/८४६६१७५१५२९५८३००२२ …,आपने मुझे मेरे प्यार का भुगतान नहीं किया है।// ट्विटर. कॉम/आनंदवासु/स्टेटस/846617515295830022,aapane mujhe mere pyaar kaa bhugtan nahin kiya hai.// twitter. come/anandavasu/status/846617515295830022
god if i get the money i will play taken3..no no..mustafa..no no firstly i will play mario then other fighting games,bhagwaan agar aaj mujhe paise paa gaye to uski taken3 khelunga .  . nahi nahi .  .  . mustafa .  .  . nahi nahi pehle mario phir baki dusri fight wali games .,भगवान अगर आज मुझे पैसे पा गये तो उसकी टेकन३ खेलूंगा .  . नही नही .  .  . मुस्तफा .  .  . नही नही पहले मारियो फिर बाकी दूसरी फाइट वाली गेम्स ।,भगवान अगर मुझे पैसे मिलते हैं तो मैं लिया हुआ खेल खेलूंगा 3... नहीं नहीं... मुस्तफा... नहीं नहीं पहले मैं मारियो खेलूंगा फिर अन्य लड़ाई के खेल।,bhagwan agar mujhe paise milate hain too main lia hua khel khelunga 3... nahin nahin... mustafa... nahin nahin pehle main mario khelunga fir any ladaai key khel.
"hahahahaha, so truee, i do remember tetris. ",hahahahaha .  . so true .  .  .  .  i remember tetris,हाहाहाहा .  . सो ट्रू .  .  .  .  आई रिमेंबर टेट्रिस,"हाहाहाहा, सच है, मुझे टेट्रिस याद है।","hahahaha, such hai, mujhe tetris yaad hai."
guddu's funny dreams.,guddu ka haseen sapne :d :v,गुड्डू का हसीन सपने :डी :व,गुड्डू के मज़ेदार सपने।,guddu key mazedaar sapane.
"@kaalia_bhatt dude, i do not feel like i want to do it",@kaalia_bhatt mann nahi kar raha yaar,@कालिया_भट्ट मान नही कर रहा यार,"@kaalia_bhatt यार, मुझे नहीं लगता कि मैं इसे करना चाहता हूँ","@kaalia_bhatt yaar, mujhe nahin lagata kii main ise karna chaahata hoon"
retweet @sagarcasm : * at a medical store * Kohli - brother give condom shopkeeper - which one i should give ? dotted ? Kohli - i don not like dots#IndvsWI,RT @sagarcasm : * At a medical store * Kohli - Bhaiya condom dena Shopkeeper - Kounsa dun ? Dotted ? Kohli - Mujhe dots pasand nahi . #IndvsWI,आरटी @सागरकस्म : * एट आ मेडिकल स्टोर * कोहली - भैया कंडोम देना शॉपकीपर - कौंसा दून ? डॉटेड ? कोहली - मुझे डॉट्स पसंद नही . #इंदवस्वी,रीट्वीट करें @sagarcasm: * एक मेडिकल स्टोर पर * कोहली-भाई दुकानदार को कंडोम दें-मुझे कौन सा देना चाहिए? बिंदीदार? कोहली-मुझे dots#IndvsWI पसंद नहीं है,retweet karein @sagarcasm: * ack medical store per * kohli-bhaai dukaandaar coo condom dein-mujhe coun sha denaa chaahiye? bindidar? kohli-mujhe dots#indvswi pasand nahin hai
"@itsmanimozhian man, please die.",@itsmanimozhian mar ja bhai,@इट्समैनिमोजियन मार जा भाई,"@itsmanimozhian यार, कृपया मर जाओ।","@itsmanimozhian yaar, kripaya mer jaao."
) ,omg hahahahahaha .  .  .  lolz  .  .  guddu ab kam se kam 3 mins baad hi ayega garbage bin ,ओएमजी हहहहहहाहा .  .  .  लोल्ज  .  .  गुड्डू अब काम से काम ३ मिन्स बाद ही आएगा गारबेज बिन,),)
brick instead of wide ball mark,wide ball mark ki jgh pe brick :) :d,वाइड बाल मार्क की जेजीएच पे ब्रिक :) :डी,चौड़े गेंद के निशान के बजाय ईंट,chaude gend key nishan key bajaay int
kejriwal does not have that knowledge.,kejriwal ko itna knowledge nahi hai .  .  .,केजरीवाल को इतना नौलेज नही है .  .  ।,केजरीवाल को यह जानकारी नहीं है।,kejriwal coo yeah jaankaari nahin hai.
"chacha choudhary's brain works faster than a computer.
chacha 1, captain america - 0  https://twitter.com/UberFacts/status/864817038308646913 …","Chacha Choudhary ka dimaag computer se bhi zyada tez chalta tha.

Chacha 1, Captain America - 0https://twitter.com/UberFacts/status/864817038308646913 …","चाचा चौधरी का दिमाग कंप्यूटर से भी ज्यादा तेज चलता था.

चाचा १, कैप्टन अमेरिका - ०एचटीटीपीएस://ट्विटर.कॉम/अबरफैक्ट्स/स्टेटस/८६४८१७०३८३०८६४६९१३ …","चाचा चौधरी का दिमाग कंप्यूटर की तुलना में तेजी से काम करता है। चाचा 1, कैप्टन अमेरिका-0 https://twitter.com/UberFacts/status/864817038308646913...","chacha chaudhari kaa dimag computer key tulanaa main teji say kaam karta hai. chacha 1, captain america-0 https://twitter.com/uberfacts/status/864817038308646913..."
@intrinsiclutter not joking really makes me crave,@intrinsiclutter Not joking sach much taras aata hai,@इंट्रिंसिक्लटर नोट जोकिंग सच मुच तरस आता है,@intrinsiclutter मजाक न करना वास्तव में मुझे लालायित करता है,@intrinsiclutter majaak na karna vaastav main mujhe lalayit karta hai
the happiest luncher paa ,sabse happy luncher paa ji :d,सबसे हैपी लंचर पा जी :डी,सबसे खुश दोपहर का भोजन करने वाले पा,sabse khush dopahar kaa bhojan karane vaale paa
"if you all permit, can i come after taking a bath?",Tum log ki izazat ho to zara naha ke aa jau ??,तुम लोग की इजाजत हो तो ज़रा नहा के आ जाउ ??,"अगर आप सब अनुमति दें, तो क्या मैं नहाने के बाद आ सकता हूँ?","agar aap sub anumati dein, too kya main nahaane key baad aa sakta hoon?"
