hinglish,hinglish_dev,english,english_pred
aisa hota hi toh nahi hai :(,एआईएसए होता ही तोह नही है :(,this doesn't happen,if it were aisa then it would not have happened.
"yai adami hai ya paja ,  ,  ,  ,  , kabi arvind ko chor kheta hai kabi modi ko ,  ,  ,  , media walo anna ko garam duud pelao","याई आदमी है या पजा ,  ,  ,  ,  , कबी अरविंद को चोर खेता है कबी मोदी को ,  ,  ,  , मीडिया वालो अन्ना को गरम डूड पेलाओ","is this guy a man or a pajama ,  ,  ,  ,  ,sometimes calls arvind a thief, sometimes modi ,  ,  ,  , media give anna a glass of hot milk","is this a man or paja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, etc."
#smogindelhi @ArvindKejriwal sirf twitter pe hi kaam karoge? Sirf tweet karna aur retweet karne ka hi kaam bacha hai CM? kabhi delhi me bhi kuch kaam kar lo 0,#स्मोगिंदेलही @अरविंदकेजरीवाल सिर्फ ट्विटर पे ही काम करोगे? सिर्फ ट्वीट करना और रिट्वीट करने का ही काम बचा है सीएम? कभी डेल्ही मे भी कुच काम कर लो ०,#smogindelhi @ArvindKejriwal would you do work on just twitter? cm do you only have the work of tweeting and retweeting? sometime do some work on delhi city,#स्मोगिंदेलही @अरविंदकेजरीवाल will you work only on twitter? only tweeting and retweeting work is left.
@BabaFirki tere andar ka bangaali jaag gaya na? @gurudutt26,@बाबाफिरकी तेरे अंदर का बंगाली जाग गया ना? @गुरुदत्त२६,@BabaFirki has the bengali in you risen? @gurudutt26,@बाबाफिरकी Did the Bengali in you wake up? @गुरुदत्त26
@huh_watnow samaj ni aaya,@हुह_वाटनो समाज नी आया,@huh_watnow didn't got you,@हुह_वाटनो society did not come
Ab batao kaunse dharm ko dikkat hai Yoga sehttps://twitter.com/News18Hindi/status/611882519265329152 …,अब बताओ कॉन्स धर्म को दिक्कत है योगा सेहत्तप्स://ट्विटर.कॉम/न्यूज१८हिंदी/स्टेटस/६११८८२५१९२६५३२९१५२ …,Now tell me which religion objects Yoga? https://twitter.com/News18Hindi/status/611882519265329152 ,Now tell me which religion has a problem with yoga. https: / / twitter. com / News18hindi / status / 611882519265329152...
@friendlii_ghost ye kya hai,@फ्रेंडली_घोस्ट ये क्या है,@friendlii_ghost what is this?,@फ्रेंडली_घोस्ट what is this
haha tu bhi hai saath mein! Super dance bhai! @ROFLaaLa haan Disha se mangwaya,हाहा टू भी है साथ में! सुपर डांस भाई! @रोफलाला हाँ दिशा से मंगवाया,haha. you are also with them! brother it's superdance. @ROFLaaLa yes disha has ordered this.,haha you are also with me! super dance brother! @रोफलाला yes ordered from disha
Ye mera gaon hai aur main is gaon  ka Singham #Ranchipic.twitter.com/Au5l2xMcV9,ये मेरा गांव है और मैं इस गांव  का सिंघम #रैंचिपिक.ट्विटर.कॉम/आउ५एल२एक्सएमसीवी९,this is my village and i am singham of this village.,This is my village and I am the Singham of this village # रैंचिपिक.ट्विटर.कॉम/आउ5एल2एक्सएमसीवी9
@JoySrkian @shaharyarkhan61 Kingu .. Gaadi me kuch the kya ?? ðŸ˜‚ðŸ˜‚ðŸ˜‚ #DilwaleOnSony,@जॉयस्र्कियन @शहरयारखान६१ किंगू .. गाड़ी मे कुच थे क्या ?? ðÿ˜‚ðÿ˜‚ðÿ˜‚ #दिलवालियोंसोनी,@JoySrkian @shaharyarkhan61 Kingu .. Was there anything in the car? #DilwaleOnSony,@जॉयस्र्कियन @शहरयारखान61 Kingu.. who was in the car?
@boxofficeindia dilip kumar in Naya Daur,@बॉक्सोफिसइंडिया दिलीप कुमार इन नया दौर,@boxofficeindia dilip kumar in new period,@बॉक्सोफिसइंडिया Dilip Kumar in new era
Bhai sarkaar tumhari hai. Kuch to dum dikhao #SoniaAmmaKeAageModiNikamma,भाई सरकार तुम्हारी है. कुच तो डम दिखाओ #सोनिआम्मकेआगेमोदिनिकम्मा,"brother the government is your's, do something #SoniaAmmaKeAageModiNikamma",brother government is yours. show me how much dum #सोनिआम्मकेआगेमोदिनिकम्मा
"Wo beef bhi khata hai aur pork bhi, Hinduism ko bhi gali deta hai aur [private mein] Islam ko bhi, liberal ka koi dharam nahi hota.","वो बीफ भी खाता है और पोर्क भी, हिंदुइज्म को भी गली देता है और [प्राइवेट में] इस्लाम को भी, लिबरल का कोई धर्म नही होता।",he eats beef and pork. he curses hinduism and islam (in private). there is no religion for a liberal.,"He also eats beef and pork, he also abuses Hinduism and [in private] Islam, liberals have no religion."
"Agar tumhein apne baap banne ki khushi ho toh ye log bolenge, mujhe julaab hua hai uska kya?https://twitter.com/ThanduMadurai/status/665048753573724160Â â€¦","अगर तुम्हें अपने बाप बन्ने की खुशी हो तोह ये लोग बोलेंगे, मुझे जुलाब हुआ है उसका क्या?एचटीटीपीएस://ट्विटर.कॉम/थंडूमदुरई/स्टेटस/६६५०४८७५३५७३७२४१६०â â€¦","if you are happy about you being a father then these people will say, do you think i am a scourer to do such things? https://twitter.com/ThanduMadurai/status/665048753573724160","If you are happy to be your father, these people will say, what is the matter with me? https: / / twitter. com / ThundoomDurai / status / 665048753573724160"
"Song for the day: Seene mein jalan, aankhon mein toofan sa kyun hai?","सोंग फोर थे डे: सीने में जलन, आंखों में तूफान सा क्यून है?","Song for the day: Burning in chest, why is there a storm in the eyes?","Song for the day: Why is there a storm in the heart, in the eyes?"
Bhai Amazon se ladkiya mangwayee thi kya ?https://twitter.com/Fussy_Ca/status/748181996992487424Â â€¦,भाई अमेज़न से लड़किया मंगवाई थी क्या ?एचटीटीपीएस://ट्विटर.कॉम/फसी_सीए/स्टेटस/७४८१८१९९६९९२४८७४२४â â€¦,brother did you ordered girls from amazon? https://twitter.com/Fussy_Ca/status/748181996992487424Â â€¦,brother did you order girls from amazon? https: / / twitter. com / fsi _ ca / status / 748181996992487424â €œâ €
"apne ko sirf bhai wale part se matlab hai, 1 saal kaun wait kare movie ka.","अपने को सिर्फ भाई वाले पार्ट से मतलब है, १ साल कौन वैट करे मूवी का।","We are only concerned about the part of brother, who will wait for an year for the movie?","Apne ko mere bhai wale part se, 1 saal ka kaun vaate kare movie ka.."
"@Alllahdin haan, Paise chahiye","@अल्लाहदीन हाँ, पैसे चाहिए","@Alllahdin yes, need money.","@अल्लाहदीन Yes, money is needed"
