hinglish,hinglish_dev,english,english_pred
@Urban_Sanyaasi lol.. Or mooli ke paranthe,@अर्बन_संन्यासी लोल.. ओर मूली के परांठे,@Urban_Sanyaasi lol.. or radish's parathas,@अर्बन_संन्यासी lol.. and radish paranthas
"har jagah gaming  ,  comics and har cheez dairy milky .  .  .  . :)","हर जगह गेमिंग  ,  कॉमिक्स एंड हर चीज डेयरी मिल्की .  .  .  . :)","Gaming everywhere, comics and everything dairy milky. . . . :)","Everywhere gaming, comics and everything dairy milky....:)"
"wish you were eating @ jackie o's today ?  come to the appalachian health summit saturday for delicious jackie o's lunch ,  &amp; health workshop :)","विश यू वेरे ईटिंग @ जैकी ओ'एस तोड़े ?  कोम तो थे अप्पलाचियन हेल्थ सम्मित सतुर्दय फोर डिलीशियस जैकी ओ'एस लंच ,  &एएमपी; हेल्थ वर्कशॉप :)",wish you were eating @ jackie o's today ? come to the appalachian health summit saturday for delicious jackie o's lunch & health workshop.,"Wish You Were Eating @ Jackie O'S Broke? Com was at Appalachian Health's Saturdaya for Delicious Jackie O'S Lunch, & amp; Health Workshop:)"
"thanks garbage bin !  this is awesome !  :) look at guddu's face light up with happiness !  and mummy's too :) main to senti ho gayi ,  that is different ! ","थैंक्स गारबेज बिन !  थिस इस अवेसम !  :) लूक एट गुड्डू'एस फेस लाइट उप विथ हैप्पीनेस !  एंड मम्मी'एस टू :) मैं तो सेंटी हो गयी ,  थाट इस डिफरेंट !","thanks garbage bin! this is awesome! look at guddu's face light up with happiness! and mummy's too. i became emotional, that is different! ","Thank you Garbage Bin! This is Awesome!:) Look at Guddu's face light up with happiness! And Mummy's too:) I'm so senti, that's different!"
"Sun ""Vishwas kal se koi bhi injure ""hua chot lagi ya khoon ""nikla blame Demonitization pe ""nai pe daalna hai.","सुन ""विश्वास कल से कोई भी इंजुरे ""हुआ चोट लगी या खून ""निकला ब्लेम डिमोनिटाइजेशन पे ""नई पे डालना है।","listen Vishwas, from tomorrow if anyone gets injure or blood comes out then ""blame Demonitization ""barber.","Listen to ""Believe Any Injury Since Yesterday"" or ""Bleed No Blame Demonetization Pay"" is a new post."
sharma ji ka londa to pahle hi out ho jata hai .  .,शर्मा जी का लोंडा तो पहले ही आउट हो जाता है .  ।,sharma uncle's son gets out first,Sharma ji's Londa is already out.
Nehra Uncle Dismisses Damaad ji . Hum Indians Damaad Ji Se Jyada Kaam Nhi Karwaate . ,नेहरा अंकल डिसमिस दमाद जी . हम इंडियंस दमाद जी से ज्यादा काम नही करवाते ।,) #IndvsPak #PAKvsIND #DilSay,Nehra uncle dismiss damaad ji. We Indians don't get more work done than damaad ji.
"Bhaang milk khaa, bhaang.","भांग मिल्क खा, भांग।","run, eat milk, run","Eat bhang milk, bhang."
ye vo teachers hein jo engineering ke exams pass nahi kar payey or inki girlfriends engineers se shadi karkey chali gayin to sari frustration bacho pe nikaltey hein :@ :(,ये वो टीचर्स हें जो इंजीनियरिंग के एक्साम्स पास नही कर पाए ओर इनकी गर्लफ्रेंड इंजीनियर्स से शादी करके चली गयीं तो सारी फ्रस्ट्रेशन बचो पे निकलते हें :@ :(,"these are those teachers who could not clear engineering exams and their girlfriends married engineers and went away, so they take out all thier frustration on children","These are the teachers who could not pass the engineering exams and their girlfriends married engineers and left, then all the frustration is saved: @: ("
@HathwalaThakur iss bar to Rabies ne kuch kiya bhi nahi.. Zabardasti apne oopar le rahi hai.. Oh wait.. ,@हथवालाठाकुर आईएस बार तो रेबीज ने कुच किया भी नही.. जबरदस्ती अपने ऊपर ले रही है.. ओह वैट..,@HathwalaThakur this time rabies did not do anything.. forcefully taking it on herself..oh wait.. ,@हथवालाठाकुर IS bar not even crushed by rabies.. taking it by force.. oh watt..
ya . really sir . they dont know . . anything they r just useless peoples . and they dont have any agendas to present infront of peoples . only coming to eat money and rule people .,या . रियली सिर . थे डोंट नोव . . एनीथिंग थे आर जस्ट यूजलेस पीपल्स . एंड थे डोंट हेव अन्य एजेंडास तो प्रेजेंट इनफ्रंट ओएफ पीपल्स . ओनली कमिंग तो ईट मोनी एंड रूले पियोपल ।,yeah! really sir . they dont know anything. they are just useless people. and they don't have any agendas to present in front of people. they are only coming here to eat money and rule people .,Or. Really sir. They don't know. Anything. They are just useless people. And they don't have other agendas. So present infront of people. Only coming to eat money and roulette people.
@twinitisha #Emo ho to Nitisha ke level ke.. Warna na ho,@ट्विनिटिशा #ईएमओ हो तो नितिशा के लेवल के.. वारना ना हो,@twinitisha #Emo if have then of the level of nitisha ke level ke. otherwise should not have,If @ट्विनिटिशा #ईएमओ then Nitish's level is..
@MissKhushiSen mujhe laga sab bhool gaye honge #SENTI,@मिसखुशीसेन मुझे लगा सब भूल गये होंगे #सेंटी,@MissKhushiSen i thought everybody forgot about it #SENTI,@मिसखुशीसेन I thought everyone had forgotten #सेंटी
Ishq me #Goli aur #Run _ chase me #Kohli na chale to maja nahi aata #Dhoni ki stumping aur heart pumping ek saman Hoti hai 0 #ViruPanti #INDvAUS,इश्क मे #गोली और #रन _ चेस मे #कोहली ना चले तो मजा नही आता #धोनी की स्टंपिंग और हार्ट पंपिंग एक समान होती है ० #विरूपांति #इंडवास,in love #Goli and in #Run _ chase if #Kohli doesn't perform then there is no enjoyment. #Dhoni 's stumping and heart's pumping is the same #ViruPanti #INDvAUS,Stumping and heart pumping of #धोनी are the same if #गोली does not run in Ishq and #रन _ Chess.
"Emo mode on, aaj aansuon se tumhara TL bhar jayega. Maa ki kasam.","ईएमओ मोड ओन, आज आंसुओं से तुम्हारा टीएल भर जाएगा. मा की कसम।","Emo mode on, today your TL will be full of tears. I swear on my mother.","EMO mode on, tears will fill your TL today."
abki bar delhi me modi sarkar... har har modi..ghr ghr modi ...,अबकी बार डेल्ही मे मोदी सरकार... हर हर मोदी..घर घर मोदी ...,Modi government in Delhi this time. . . Har har Modi . House to house Modi. . .,Abki baar Delhi mein Modi sarkar... har har Modi... ghar ghar Modi...
@Madan_Chikna maine to pahile hi bola tha ... ab to retweet karde bhai ... tabhi logo ko pata chalega .. tere jaise follower kaha hame ..,@मदन_चिकना मैने तो पहिले ही बोला था ... अब तो रिट्वीट करदे भाई ... तभी लोगो को पता चलेगा .. तेरे जैसे फॉलोवर कहा हमे ..,"@ madan_chikna i had already spoken… now please retweet, only then people will know .we don't have as much as followers as yours",@मदन_चिकना I said it earlier... now retweet bhai... only then people will know... Followers like you told us...
"@VinithaShetty haan, aaj thodi pi hai. Hamesha bahot zyada peeta hu. :-/","@विनीताशेट्टी हाँ, आज थोड़ी पी है. हमेशा बहोत ज्यादा पीता हू. :-/",@VinithaShetty yeah had a little drink today. i usually take a lot more. :-/,"@विनीताशेट्टी Yes, I have a little drink today. I always drink too much.: - /"
